QID Code,Domain,Department,Category,Cluster,Question Text,Response Type,Trigger Points,Is Universal
AR_01,General,AI Engineering,agents_and_agent_orchestration,Cluster 5 — Operational & Infrastructure Risk,Do you have a strategy for token expiry versus long-running AI tasks?,Yes | No | Partial | Not Applicable,,0
AR_HC_9,Healthcare,Ethics & Responsible AI,human_oversight_intervention,Cluster 3 — Responsible AI & Ethics,"Are clinical staff members provided with clear, role-appropriate guidance on when AI-generated outputs must be reviewed by a senior clinician or specialist before being acted upon, and is compliance with these escalation requirements monitored and reported?",Yes | Partial | No | Not Applicable,,
AR_HC_10,Healthcare,AI Engineering,model_monitoring_drift_management,Cluster 1 — AI Technical & Model Integrity,"Is there an automated mechanism to detect and alert on performance drift (distributional shift in input data, output scores, or clinical outcomes) in deployed clinical AI models, with defined response thresholds that trigger model review, recalibration, or temporary suspension?",Yes | Partial | No | Not Applicable,,
AR_HC_11,Healthcare,Data & Privacy,privacy_personal_data_protection,"Cluster 2 — Data, Privacy & Information Assets","Does the organisation enforce data-minimisation principles in all clinical AI pipelines—limiting the collection, retention, and processing of personal health data to what is strictly necessary—and are anonymisation, pseudonymisation, or synthetic-data techniques applied wherever clinically feasible?",Yes | Partial | No | Not Applicable,,
AR_HC_12,Healthcare,Governance & Compliance,legal_regulatory_compliance,"Cluster 4 — Governance, Compliance & Legal","Has the organisation determined whether any AI system used in a clinical or patient-safety context meets the regulatory definition of a Software as a Medical Device (SaMD) or equivalent under applicable law (e.g., MDR/IVDR in the EU, FDA SaMD guidance in the US, TGA in Australia), and is a regulatory compliance plan in place for those that qualify?",Yes | Partial | No | Not Applicable,,
AR_HC_13,Healthcare,Governance & Compliance,legal_regulatory_compliance,"Cluster 4 — Governance, Compliance & Legal","Are all AI systems operating in a regulated healthcare context (clinical decision support, diagnostics, coding, billing) reviewed against applicable legal and regulatory obligations—including health data laws, professional standards, payer rules, and AI-specific regulations—prior to deployment and when regulations change materially?",Yes | Partial | No | Not Applicable,,
AR_HC_14,Healthcare,IT Infrastructure,incident_response_recovery,Cluster 5 — Operational & Infrastructure Risk,"Does the organisation maintain a documented AI-incident response procedure specific to healthcare contexts, covering identification of a patient-safety or data-breach incident, internal triage, mandatory regulatory notification (to regulators, health authorities, and affected patients where required), root-cause analysis, and post-incident model review?",Yes | Partial | No | Not Applicable,,
AR_HC_15,Healthcare,Ethics & Responsible AI,bias_fairness_discrimination,Cluster 3 — Responsible AI & Ethics,"Are regular bias audits conducted on clinical AI models using real-world outcome data (not only development-set metrics), with results reviewed by a multidisciplinary team that includes clinical, ethical, and patient-advocacy representation, and are audit findings formally tracked to resolution?",Yes | Partial | No | Not Applicable,,
AR_HC_16,Healthcare,Governance & Compliance,stakeholder_communication_disclosure,Cluster 3 — Responsible AI & Ethics,"Are patients and, where relevant, their authorised representatives informed in plain language that AI tools contribute to their clinical care or administrative processing, including the nature and role of the AI, the right to request human review, and a contact route for queries or complaints?",Yes | Partial | No | Not Applicable,,
AR_HC_17,Healthcare,Human Resources,staff_training_ai_literacy,Cluster 6 — Workforce & Organizational Change,"Do all clinical and administrative staff who interact with AI systems receive role-appropriate training on the system's intended use, known limitations, failure modes, and their own responsibility to exercise independent professional judgement, with training effectiveness assessed and records maintained?",Yes | Partial | No | Not Applicable,,
AR_HC_18,Healthcare,Ethics & Responsible AI,human_oversight_intervention,Cluster 3 — Responsible AI & Ethics,"Is there a formal, documented process by which clinical leads can suspend or withdraw an AI system from production if patient-safety concerns arise, without requiring prior vendor or IT approval, and is this process tested at defined intervals?",Yes | Partial | No | Not Applicable,,
AR_HC_19,Healthcare,Governance & Compliance,ai_governance_framework,"Cluster 4 — Governance, Compliance & Legal","Has the organisation established a clinical AI governance framework—including a named accountable executive, a multidisciplinary review body (clinical, legal, privacy, IT security, ethics), defined approval criteria for new AI deployments, and a periodic portfolio review—with board-level visibility of significant AI risks?",Yes | Partial | No | Not Applicable,,
AR_HC_20,Healthcare,IT Infrastructure,incident_response_recovery,Cluster 5 — Operational & Infrastructure Risk,"Are post-incident reviews conducted after any AI-related patient-safety event or significant near-miss, with findings shared (in appropriately de-identified form) through clinical governance channels and, where applicable, with the AI vendor and relevant regulatory bodies?",Yes | Partial | No | Not Applicable,,
AR_HC_21,Healthcare,Risk & Security,third_party_vendor_supply_chain,Cluster 5 — Operational & Infrastructure Risk,"Are clinical AI vendors contractually required to meet defined standards covering data security, regulatory compliance, model transparency, incident notification timelines, and the organisation's right to audit, with due-diligence assessments performed before onboarding and at contract renewal?",Yes | Partial | No | Not Applicable,,
AR_HC_22,Healthcare,AI Engineering,mlops_model_operations_management,Cluster 5 — Operational & Infrastructure Risk,"Is there a controlled change-management process governing updates to clinical AI models, inference infrastructure, and associated data pipelines—including regression testing against defined clinical benchmarks, rollback capability, and clinical sign-off before changes go live in a patient-facing environment?",Yes | Partial | No | Not Applicable,,
AR_CX_1,E-commerce,Ethics & Responsible AI,explainability_transparency,Cluster 3 — Responsible AI & Ethics,"Does the AI recommendation engine clearly distinguish sponsored or paid placements from organic AI recommendations, and is this distinction disclosed to customers?",Yes | No | Partial | Not Applicable,Partial | No,
